"lsoa11","rgn"
"E01013893","E12000004"
"E01013856","E12000004"
"E01013849","E12000004"
"E01032621","E12000004"
"E01028166","E12000004"
"E01028165","E12000004"
"E01028175","E12000004"
"E01028209","E12000004"
"E01028183","E12000004"
"E01028144","E12000004"
"E01028143","E12000004"
"E01032622","E12000004"
"E01028174","E12000004"
"E01028206","E12000004"
"E01028208","E12000004"
"E01028181","E12000004"
"E01028207","E12000004"
"E01028205","E12000004"
"E01013886","E12000004"
"E01013851","E12000004"
"E01028147","E12000004"
"E01028146","E12000004"
"E01013889","E12000004"
"E01013836","E12000004"
"E01013829","E12000004"
"E01013891","E12000004"
"E01013830","E12000004"
"E01013833","E12000004"
"E01013831","E12000004"
"E01013875","E12000004"
"E01013884","E12000004"
"E01013878","E12000004"
"E01013883","E12000004"
"E01013879","E12000004"
"E01013881","E12000004"
"E01013880","E12000004"
"E01013882","E12000004"
"E01013885","E12000004"
"E01013877","E12000004"
"E01013876","E12000004"
"E01013888","E12000004"
"E01013890","E12000004"
"E01013978","E12000004"
"E01033408","E12000004"
"E01013926","E12000004"
"E01013953","E12000004"
"E01013924","E12000004"
"E01033395","E12000004"
"E01013973","E12000004"
"E01033410","E12000004"
"E01013842","E12000004"
"E01033396","E12000004"
"E01013975","E12000004"
"E01013974","E12000004"
"E01013944","E12000004"
"E01013945","E12000004"
"E01013977","E12000004"
"E01013947","E12000004"
"E01013948","E12000004"
"E01013933","E12000004"
"E01013814","E12000004"
"E01013812","E12000004"
"E01013811","E12000004"
"E01013810","E12000004"
"E01013846","E12000004"
"E01013930","E12000004"
"E01013847","E12000004"
"E01013931","E12000004"
"E01013845","E12000004"
"E01013979","E12000004"
"E01013981","E12000004"
"E01013982","E12000004"
"E01013983","E12000004"
"E01013980","E12000004"
"E01013863","E12000004"
"E01013862","E12000004"
"E01013984","E12000004"
"E01028091","E12000004"
"E01013985","E12000004"
"E01028088","E12000004"
"E01028076","E12000004"
"E01013867","E12000004"
"E01013929","E12000004"
"E01013817","E12000004"
"E01013865","E12000004"
"E01013866","E12000004"
"E01013861","E12000004"
"E01013868","E12000004"
"E01013859","E12000004"
"E01013932","E12000004"
"E01013858","E12000004"
"E01033412","E12000004"
"E01013934","E12000004"
"E01013823","E12000004"
"E01013819","E12000004"
"E01013825","E12000004"
"E01013820","E12000004"
"E01013821","E12000004"
"E01013824","E12000004"
"E01013818","E12000004"
"E01013864","E12000004"
"E01013826","E12000004"
"E01013822","E12000004"
"E01028085","E12000004"
"E01028081","E12000004"
"E01028084","E12000004"
"E01028073","E12000004"
"E01028086","E12000004"
"E01028083","E12000004"
"E01028080","E12000004"
"E01028069","E12000004"
"E01028082","E12000004"
"E01028075","E12000004"
"E01028079","E12000004"
"E01028078","E12000004"
"E01028077","E12000004"
"E01013976","E12000004"
"E01028087","E12000004"
"E01028089","E12000004"
"E01028090","E12000004"
"E01028094","E12000004"
"E01028100","E12000004"
"E01028125","E12000004"
"E01028129","E12000004"
"E01028096","E12000004"
"E01028095","E12000004"
"E01028101","E12000004"
"E01028098","E12000004"
"E01028137","E12000004"
"E01028097","E12000004"
"E01028099","E12000004"
"E01028070","E12000004"
"E01028138","E12000004"
"E01028136","E12000004"
"E01028139","E12000004"
"E01028133","E12000004"
"E01028131","E12000004"
"E01028132","E12000004"
"E01028128","E12000004"
"E01028130","E12000004"
"E01028134","E12000004"
"E01028126","E12000004"
"E01028127","E12000004"
"E01027153","E12000004"
"E01027223","E12000004"
"E01032979","E12000004"
"E01032978","E12000004"
"E01027155","E12000004"
"E01027154","E12000004"
"E01027227","E12000004"
"E01027228","E12000004"
"E01027225","E12000004"
"E01027226","E12000004"
"E01027133","E12000004"
"E01027224","E12000004"
"E01027134","E12000004"
"E01027186","E12000004"
"E01027132","E12000004"
"E01027135","E12000004"
"E01027136","E12000004"
"E01027187","E12000004"
"E01027184","E12000004"
"E01027257","E12000004"
"E01032981","E12000004"
"E01032980","E12000004"
"E01027169","E12000004"
"E01027183","E12000004"
"E01027258","E12000004"
"E01027060","E12000004"
"E01027061","E12000004"
"E01027069","E12000004"
"E01027059","E12000004"
"E01027058","E12000004"
"E01027065","E12000004"
"E01027068","E12000004"
"E01027066","E12000004"
"E01027035","E12000004"
"E01027067","E12000004"
"E01027062","E12000004"
"E01027063","E12000004"
"E01027064","E12000004"
"E01027072","E12000004"
"E01027034","E12000004"
"E01033244","E12000004"
"E01033245","E12000004"
"E01027037","E12000004"
"E01027070","E12000004"
"E01027071","E12000004"
"E01027073","E12000004"
"E01026991","E12000004"
"E01027014","E12000004"
"E01026987","E12000004"
"E01026990","E12000004"
"E01027012","E12000004"
"E01026989","E12000004"
"E01026992","E12000004"
"E01027011","E12000004"
"E01026993","E12000004"
"E01027004","E12000004"
"E01027024","E12000004"
"E01027028","E12000004"
"E01027029","E12000004"
"E01027304","E12000004"
"E01027305","E12000004"
"E01027306","E12000004"
"E01027007","E12000004"
"E01027013","E12000004"
"E01027010","E12000004"
"E01027009","E12000004"
"E01027008","E12000004"
"E01026986","E12000004"
"E01026988","E12000004"
"E01026999","E12000004"
"E01027303","E12000004"
"E01027301","E12000004"
"E01027300","E12000004"
"E01027302","E12000004"
"E01027298","E12000004"
"E01027299","E12000004"
"E01027297","E12000004"
"E01027284","E12000004"
"E01027277","E12000004"
"E01027289","E12000004"
"E01027295","E12000004"
"E01027262","E12000004"
"E01027261","E12000004"
"E01027264","E12000004"
"E01027269","E12000004"
"E01027265","E12000004"
"E01027266","E12000004"
"E01027267","E12000004"
"E01027290","E12000004"
"E01027296","E12000004"
"E01027288","E12000004"
"E01028484","E12000008"
"E01027268","E12000004"
"E01027271","E12000004"
"E01027272","E12000004"
"E01027270","E12000004"
"E01027103","E12000004"
"E01026977","E12000004"
"E01027090","E12000004"
"E01027045","E12000004"
"E01027119","E12000004"
"E01032972","E12000004"
"E01027338","E12000004"
"E01032973","E12000004"
"E01032974","E12000004"
"E01027124","E12000004"
"E01027125","E12000004"
"E01027110","E12000004"
"E01027123","E12000004"
"E01027126","E12000004"
"E01027095","E12000004"
"E01032971","E12000004"
"E01032970","E12000004"
"E01027108","E12000004"
"E01032969","E12000004"
"E01027107","E12000004"
"E01027094","E12000004"
"E01027109","E12000004"
"E01027032","E12000004"
"E01027078","E12000004"
"E01027031","E12000004"
"E01027077","E12000004"
"E01027076","E12000004"
"E01027057","E12000004"
"E01027075","E12000004"
"E01027121","E12000004"
"E01027122","E12000004"
"E01027098","E12000004"
"E01027120","E12000004"
"E01027096","E12000004"
"E01027097","E12000004"
"E01027092","E12000004"
"E01027101","E12000004"
"E01027091","E12000004"
"E01027102","E12000004"
"E01027084","E12000004"
"E01027113","E12000004"
"E01027114","E12000004"
"E01027131","E12000004"
"E01027099","E12000004"
"E01027086","E12000004"
"E01027130","E12000004"
"E01027100","E12000004"
"E01027116","E12000004"
"E01027085","E12000004"
"E01027128","E12000004"
"E01027115","E12000004"
"E01027112","E12000004"
"E01027111","E12000004"
"E01027127","E12000004"
"E01027105","E12000004"
"E01027117","E12000004"
"E01027082","E12000004"
"E01027104","E12000004"
"E01027106","E12000004"
"E01027088","E12000004"
"E01027079","E12000004"
"E01027080","E12000004"
"E01027089","E12000004"
"E01027087","E12000004"
"E01027083","E12000004"
"E01027081","E12000004"
"E01026949","E12000004"
"E01026957","E12000004"
"E01026958","E12000004"
"E01026971","E12000004"
"E01026952","E12000004"
"E01026972","E12000004"
"E01026969","E12000004"
"E01026950","E12000004"
"E01026982","E12000004"
"E01026981","E12000004"
"E01026970","E12000004"
"E01026975","E12000004"
"E01026976","E12000004"
"E01026983","E12000004"
"E01026974","E12000004"
"E01026973","E12000004"
"E01026985","E12000004"
"E01027043","E12000004"
"E01027050","E12000004"
"E01026978","E12000004"
"E01026984","E12000004"
"E01026962","E12000004"
"E01026959","E12000004"
"E01026961","E12000004"
"E01026960","E12000004"
"E01026967","E12000004"
"E01026966","E12000004"
"E01026963","E12000004"
"E01026951","E12000004"
"E01032964","E12000004"
"E01032966","E12000004"
"E01032965","E12000004"
"E01026956","E12000004"
"E01032967","E12000004"
"E01026955","E12000004"
"E01032963","E12000004"
"E01026954","E12000004"
"E01026965","E12000004"
"E01026953","E12000004"
"E01026968","E12000004"
"E01027140","E12000004"
"E01027191","E12000004"
"E01027152","E12000004"
"E01027185","E12000004"
"E01027190","E12000004"
"E01027192","E12000004"
"E01027229","E12000004"
"E01027231","E12000004"
"E01027147","E12000004"
"E01027145","E12000004"
"E01027232","E12000004"
"E01027189","E12000004"
"E01027188","E12000004"
"E01027230","E12000004"
"E01027220","E12000004"
"E01027194","E12000004"
"E01027143","E12000004"
"E01027146","E12000004"
"E01027144","E12000004"
"E01026997","E12000004"
"E01027148","E12000004"
"E01027193","E12000004"
"E01027149","E12000004"
"E01027019","E12000004"
"E01027336","E12000004"
"E01027354","E12000004"
"E01027337","E12000004"
"E01027335","E12000004"
"E01027348","E12000004"
"E01027355","E12000004"
"E01027329","E12000004"
"E01027315","E12000004"
"E01027221","E12000004"
"E01027172","E12000004"
"E01027218","E12000004"
"E01027018","E12000004"
"E01027219","E12000004"
"E01027171","E12000004"
"E01027222","E12000004"
"E01027020","E12000004"
"E01027196","E12000004"
"E01027248","E12000004"
"E01027249","E12000004"
"E01027168","E12000004"
"E01027179","E12000004"
"E01027256","E12000004"
"E01027170","E12000004"
"E01027180","E12000004"
"E01027173","E12000004"
"E01027182","E12000004"
"E01027255","E12000004"
"E01027260","E12000004"
"E01027181","E12000004"
"E01027259","E12000004"
"E01027139","E12000004"
"E01027137","E12000004"
"E01027138","E12000004"
"E01027142","E12000004"
"E01027141","E12000004"
"E01027178","E12000004"
"E01027175","E12000004"
"E01027197","E12000004"
"E01027195","E12000004"
"E01027198","E12000004"
"E01027199","E12000004"
"E01027200","E12000004"
"E01027247","E12000004"
"E01027245","E12000004"
"E01027246","E12000004"
"E01027177","E12000004"
"E01027176","E12000004"
"E01027174","E12000004"
"E01027353","E12000004"
"E01027202","E12000004"
"E01027273","E12000004"
"E01027163","E12000004"
"E01027165","E12000004"
"E01027167","E12000004"
"E01027201","E12000004"
"E01027162","E12000004"
"E01027164","E12000004"
"E01027206","E12000004"
"E01027203","E12000004"
"E01027204","E12000004"
"E01032982","E12000004"
"E01032985","E12000004"
"E01027250","E12000004"
"E01027166","E12000004"
"E01032983","E12000004"
"E01032984","E12000004"
"E01027205","E12000004"
"E01027156","E12000004"
"E01027159","E12000004"
"E01027161","E12000004"
"E01027158","E12000004"
"E01027160","E12000004"
"E01027235","E12000004"
"E01027234","E12000004"
"E01027233","E12000004"
"E01027252","E12000004"
"E01032977","E12000004"
"E01027254","E12000004"
"E01027253","E12000004"
"E01027285","E12000004"
"E01032975","E12000004"
"E01032976","E12000004"
"E01027217","E12000004"
"E01027237","E12000004"
"E01027151","E12000004"
"E01027238","E12000004"
"E01027236","E12000004"
"E01027241","E12000004"
"E01027208","E12000004"
"E01027216","E12000004"
"E01027240","E12000004"
"E01027210","E12000004"
"E01027214","E12000004"
"E01027213","E12000004"
"E01027209","E12000004"
"E01027212","E12000004"
"E01027215","E12000004"
"E01027211","E12000004"
"E01027207","E12000004"
"E01026998","E12000004"
"E01027239","E12000004"
"E01027242","E12000004"
"E01027244","E12000004"
"E01027243","E12000004"
"E01027325","E12000004"
"E01027323","E12000004"
"E01027322","E12000004"
"E01027324","E12000004"
"E01027016","E12000004"
"E01027006","E12000004"
"E01027027","E12000004"
"E01027017","E12000004"
"E01027015","E12000004"
"E01027001","E12000004"
"E01027021","E12000004"
"E01027022","E12000004"
"E01027002","E12000004"
"E01027000","E12000004"
"E01027003","E12000004"
"E01027023","E12000004"
"E01027275","E12000004"
"E01027308","E12000004"
"E01027294","E12000004"
"E01027279","E12000004"
"E01027283","E12000004"
"E01027263","E12000004"
"E01027287","E12000004"
"E01027282","E12000004"
"E01027286","E12000004"
"E01027025","E12000004"
"E01027349","E12000004"
"E01027313","E12000004"
"E01027350","E12000004"
"E01027314","E12000004"
"E01027316","E12000004"
"E01027326","E12000004"
"E01027042","E12000004"
"E01027351","E12000004"
"E01027320","E12000004"
"E01027317","E12000004"
"E01027319","E12000004"
"E01027321","E12000004"
"E01027318","E12000004"
"E01027344","E12000004"
"E01027311","E12000004"
"E01027310","E12000004"
"E01027342","E12000004"
"E01027343","E12000004"
"E01027341","E12000004"
"E01027339","E12000004"
"E01027346","E12000004"
"E01027340","E12000004"
"E01027309","E12000004"
"E01027347","E12000004"
"E01027345","E12000004"
"E01027312","E12000004"
"E01027334","E12000004"
"E01027330","E12000004"
"E01027039","E12000004"
"E01027352","E12000004"
"E01027332","E12000004"
"E01027333","E12000004"
"E01027331","E12000004"
"E01027041","E12000004"
"E01027038","E12000004"
"E01027327","E12000004"
"E01027328","E12000004"
"E01027040","E12000004"
"E01027074","E12000004"
"E01027053","E12000004"
"E01027055","E12000004"
"E01027051","E12000004"
"E01027056","E12000004"
"E01027052","E12000004"
"E01027054","E12000004"
"W01001673","W99999999"
"W01001669","W99999999"
"W01001670","W99999999"
"W01001639","W99999999"
"W01001383","W99999999"
"W01001357","W99999999"
"W01001382","W99999999"
"W01001356","W99999999"
"W01001359","W99999999"
"W01001358","W99999999"
"W01001380","W99999999"
"W01001401","W99999999"
"W01001390","W99999999"
"W01001328","W99999999"
"W01001327","W99999999"
"W01001381","W99999999"
"W01001541","W99999999"
"W01001464","W99999999"
"W01001410","W99999999"
"W01001408","W99999999"
"W01001412","W99999999"
"W01001413","W99999999"
"W01001411","W99999999"
"W01001409","W99999999"
"W01001355","W99999999"
"W01001407","W99999999"
"W01001431","W99999999"
"W01001430","W99999999"
"W01001354","W99999999"
"W01001329","W99999999"
"W01001636","W99999999"
"W01001674","W99999999"
"W01001672","W99999999"
"W01001671","W99999999"
"W01001637","W99999999"
"W01001635","W99999999"
"W01001638","W99999999"
"W01001913","W99999999"
"W01001688","W99999999"
"W01001689","W99999999"
"W01001601","W99999999"
"W01001629","W99999999"
"W01001335","W99999999"
"W01001351","W99999999"
"W01001392","W99999999"
"W01001391","W99999999"
"W01001350","W99999999"
"W01001385","W99999999"
"W01001334","W99999999"
"W01001384","W99999999"
"W01001349","W99999999"
"W01001347","W99999999"
"W01001348","W99999999"
"W01001388","W99999999"
"W01001403","W99999999"
"W01001405","W99999999"
"W01001404","W99999999"
"W01001402","W99999999"
"W01001387","W99999999"
"W01001352","W99999999"
"W01001353","W99999999"
"W01001389","W99999999"
"W01001437","W99999999"
"W01001436","W99999999"
"W01001454","W99999999"
"W01001477","W99999999"
"W01001455","W99999999"
"W01001435","W99999999"
"W01001453","W99999999"
"W01001465","W99999999"
"W01001466","W99999999"
"W01001476","W99999999"
"W01001443","W99999999"
"W01001469","W99999999"
"W01001444","W99999999"
"W01001445","W99999999"
"W01001597","W99999999"
"W01001596","W99999999"
"W01001549","W99999999"
"W01001565","W99999999"
"W01001560","W99999999"
"W01001581","W99999999"
"W01001566","W99999999"
"W01001590","W99999999"
"W01001555","W99999999"
"W01001575","W99999999"
"W01001568","W99999999"
"W01001584","W99999999"
"W01001593","W99999999"
"W01001592","W99999999"
"W01001586","W99999999"
"W01001585","W99999999"
"W01001587","W99999999"
"W01001559","W99999999"
"W01001583","W99999999"
"W01001542","W99999999"
"W01001594","W99999999"
"E01022272","E12000009"
"E01022273","E12000009"
"E01022275","E12000009"
"W01001623","W99999999"
"W01001625","W99999999"
"W01001627","W99999999"
"W01001641","W99999999"
"W01001509","W99999999"
"W01001663","W99999999"
"W01001628","W99999999"
"W01001646","W99999999"
"W01001648","W99999999"
"W01001647","W99999999"
"W01001649","W99999999"
"W01001650","W99999999"
"W01001668","W99999999"
"W01001664","W99999999"
"W01001626","W99999999"
"W01001624","W99999999"
"W01001693","W99999999"
"W01001690","W99999999"
"W01001692","W99999999"
"W01001643","W99999999"
"W01001644","W99999999"
"W01001642","W99999999"
"W01001691","W99999999"
"W01001645","W99999999"
"W01001676","W99999999"
"W01001678","W99999999"
"W01001680","W99999999"
"W01001675","W99999999"
"W01001679","W99999999"
"W01001677","W99999999"
"W01001616","W99999999"
"W01001614","W99999999"
"W01001615","W99999999"
"W01001608","W99999999"
"W01001606","W99999999"
"W01001612","W99999999"
"W01001613","W99999999"
"W01001611","W99999999"
"W01001607","W99999999"
"W01001609","W99999999"
"W01001665","W99999999"
"W01001667","W99999999"
"W01001666","W99999999"
"W01001610","W99999999"
"W01001474","W99999999"
"W01001478","W99999999"
"W01001472","W99999999"
"W01001481","W99999999"
"W01001479","W99999999"
"W01001480","W99999999"
"W01001462","W99999999"
"W01001463","W99999999"
"W01001475","W99999999"
"W01001473","W99999999"
"W01001470","W99999999"
"W01001374","W99999999"
"W01001376","W99999999"
"W01001428","W99999999"
"W01001375","W99999999"
"W01001386","W99999999"
"W01001685","W99999999"
"W01001687","W99999999"
"W01001662","W99999999"
"W01001661","W99999999"
"W01001659","W99999999"
"W01001660","W99999999"
